City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Weather Description
269,Klaksvik,FO,2/7/2022 5:02,62.2266,-6.589,27.52,46,100,6.22,overcast clouds
270,Hami,CN,2/7/2022 5:05,42.8,93.45,31.32,27,63,8.59,broken clouds
271,Marsa Matruh,EG,2/7/2022 5:05,31.3525,27.2453,55.4,59,16,8.59,few clouds
272,Bahia Blanca,AR,2/7/2022 5:05,-38.7196,-62.2724,60.82,77,4,6.55,clear sky
273,Kasempa,ZM,2/7/2022 5:05,-13.4584,25.8338,64.02,98,100,5.84,light rain
274,Aklavik,CA,2/7/2022 5:05,68.2191,-135.0107,-20.83,88,100,19.46,overcast clouds
275,Barybino,RU,2/7/2022 5:05,55.2677,37.8933,30.11,92,75,11.18,light snow
276,Ostrovnoy,RU,2/7/2022 5:04,68.0531,39.5131,11.16,88,18,17,few clouds
277,Bengkulu,ID,2/7/2022 5:01,-3.8004,102.2655,84.24,63,95,12.01,heavy intensity rain
278,Oranjemund,NA,2/7/2022 5:05,-28.55,16.4333,65.3,79,5,6.04,clear sky
279,Hanyang,CN,2/7/2022 5:05,32.1371,105.5126,38.71,66,97,4.94,overcast clouds
280,Steinbach,DE,2/7/2022 5:05,50.1667,8.5667,38.79,70,20,16.11,few clouds
281,Tura,IN,2/7/2022 5:05,25.5198,90.2201,65.1,48,12,4.27,few clouds
282,Zernograd,RU,2/7/2022 5:05,46.8452,40.3083,32.47,98,98,8.72,overcast clouds
283,Rusape,ZW,2/7/2022 5:05,-18.5278,32.1284,60.04,93,98,6.91,overcast clouds
284,Hirara,JP,2/7/2022 5:05,24.8,125.2833,66.74,67,100,22.62,overcast clouds
285,Borgo San Lorenzo,IT,2/7/2022 5:05,43.9553,11.3835,52.36,88,97,17.47,overcast clouds
286,Tilichiki,RU,2/7/2022 5:05,60.4667,166.1,-8.03,80,1,8.55,clear sky
287,Maragogi,BR,2/7/2022 5:05,-9.0122,-35.2225,79.18,71,68,3.87,broken clouds
288,Saint-Joseph,RE,2/7/2022 5:01,-21.3667,55.6167,80.98,76,90,11.14,overcast clouds
289,Magadan,RU,2/7/2022 5:05,59.5667,150.8,13.53,65,39,10.22,scattered clouds
290,Bubaque,GW,2/7/2022 5:05,11.2833,-15.8333,76.17,68,22,8.25,few clouds
291,Kahului,US,2/7/2022 5:05,20.8947,-156.47,73.42,65,20,17.27,few clouds
292,Broome,US,2/7/2022 5:05,42.2506,-75.833,23.9,82,0,1.99,clear sky
293,Jijiga,ET,2/7/2022 5:05,9.35,42.8,59.97,71,49,9.01,scattered clouds
294,Mayumba,GA,2/7/2022 5:05,-3.432,10.6554,75.96,93,67,6.38,broken clouds
295,Bathsheba,BB,2/7/2022 5:05,13.2167,-59.5167,75.81,88,75,16.11,broken clouds
296,Narsaq,GL,2/7/2022 5:01,60.9167,-46.05,12.42,76,100,20.04,light snow
297,Gribanovskiy,RU,2/7/2022 5:05,51.4579,41.9764,12.92,98,74,6.08,broken clouds
298,Xining,CN,2/7/2022 5:03,36.6167,101.7667,18.07,58,70,2.04,broken clouds
299,Mubi,NG,2/7/2022 5:05,10.2676,13.2644,64.83,23,2,2.71,clear sky
300,Novobirilyussy,RU,2/7/2022 5:05,56.9514,90.6661,13.26,88,24,6.08,few clouds
301,Briancon,FR,2/7/2022 5:05,44.9,6.65,41.34,93,65,6.4,broken clouds
302,Hambantota,LK,2/7/2022 5:05,6.1241,81.1185,82.74,74,40,5.75,scattered clouds
303,Kenai,US,2/7/2022 5:03,60.5544,-151.2583,29.08,93,100,8.05,overcast clouds
304,Santa Maria,BR,2/7/2022 5:05,-29.6842,-53.8069,59.14,71,0,1.48,clear sky
305,Karratha,AU,2/7/2022 5:05,-20.7377,116.8463,91.33,57,79,14.34,broken clouds
306,Mbaiki,CF,2/7/2022 5:06,3.8678,17.9892,65.01,41,29,1.9,scattered clouds
307,Zhigansk,RU,2/7/2022 5:06,66.7697,123.3711,-28.07,98,92,2.55,overcast clouds
308,Atlantic City,US,2/7/2022 5:06,39.3643,-74.4229,39.99,85,100,3.44,light snow
309,Fukue,JP,2/7/2022 5:06,32.6881,128.8419,44.42,57,99,9.19,overcast clouds
310,Tiarei,PF,2/7/2022 5:06,-17.5333,-149.3333,82.42,77,68,21.09,light rain
311,Jamame,SO,2/7/2022 5:06,0.0722,42.7506,80.02,70,94,16.04,overcast clouds
312,Dunedin,NZ,2/7/2022 5:06,-45.8742,170.5036,60.93,70,73,13.27,broken clouds
313,Aktash,RU,2/7/2022 5:06,50.3,87.7333,3.79,58,0,4.03,clear sky
314,Airai,TL,2/7/2022 5:06,-8.9266,125.4092,71.83,74,57,2.55,broken clouds
315,Isangel,VU,2/7/2022 5:06,-19.55,169.2667,79.65,90,100,16.89,overcast clouds
316,Imeni Zhelyabova,RU,2/7/2022 5:06,58.9544,36.5956,17.69,95,85,8.21,overcast clouds
317,Lompoc,US,2/7/2022 5:04,34.6391,-120.4579,58.12,51,0,3.56,clear sky
318,Wilmington,US,2/7/2022 5:03,34.2257,-77.9447,45.86,75,100,8.05,overcast clouds
319,Mezen,RU,2/7/2022 5:06,65.8522,44.24,11.26,92,99,10.11,overcast clouds
320,Bandarbeyla,SO,2/7/2022 5:06,9.4942,50.8122,76.64,69,99,15.99,overcast clouds
321,Lambarene,GA,2/7/2022 5:06,-0.7001,10.2406,73.69,95,31,1.92,scattered clouds
322,Tahe,CN,2/7/2022 5:06,52.3333,124.7333,12.99,69,94,3.94,overcast clouds
323,Faanui,PF,2/7/2022 5:06,-16.4833,-151.75,81.3,75,90,20.36,overcast clouds
324,Karatau,KZ,2/7/2022 5:06,43.1667,70.4667,33.93,69,94,8.66,overcast clouds
325,Goderich,CA,2/7/2022 5:06,43.7501,-81.7165,28.9,89,98,15.9,overcast clouds
326,Canto Do Buriti,BR,2/7/2022 5:06,-8.11,-42.9444,73.17,83,70,2.51,broken clouds
327,Agropoli,IT,2/7/2022 5:06,40.3469,14.9966,54.28,89,58,10.31,broken clouds
328,Birjand,IR,2/7/2022 5:06,32.8663,59.2211,42.15,32,0,5.21,clear sky
329,Namtsy,RU,2/7/2022 5:02,62.7161,129.6658,-29.09,93,99,2.73,overcast clouds
330,Wahlern,CH,2/7/2022 5:06,46.8281,7.3532,42.84,82,75,3,broken clouds
331,Doha,QA,2/7/2022 5:06,25.2867,51.5333,60.78,51,0,13.8,clear sky
332,Boda,CF,2/7/2022 5:06,4.3189,17.4695,67.37,30,59,3.29,broken clouds
333,Boddam,GB,2/7/2022 5:06,57.4667,-1.7833,36.12,76,26,14.25,scattered clouds
334,Hukuntsi,BW,2/7/2022 5:06,-24,21.75,71.73,56,51,7.34,broken clouds
335,Cap Malheureux,MU,2/7/2022 5:06,-19.9842,57.6142,82.47,74,94,8.01,overcast clouds
336,Evensk,RU,2/7/2022 5:06,61.95,159.2333,2.12,73,1,8.43,clear sky
337,Pisco,PE,2/7/2022 5:01,-13.7,-76.2167,65.01,92,94,0.81,overcast clouds
338,Caldas Novas,BR,2/7/2022 5:06,-17.7417,-48.625,67.37,93,87,3.15,overcast clouds
339,Ndele,CF,2/7/2022 5:06,8.4109,20.6473,64.29,19,47,7.74,scattered clouds
340,Salvacion,PH,2/7/2022 5:06,7.9833,126.1333,79.47,86,83,7.09,broken clouds
341,Kutum,SD,2/7/2022 5:06,14.2,24.6667,44.91,35,15,8.5,few clouds
342,Husavik,IS,2/7/2022 5:02,66.0449,-17.3389,23.74,76,100,27.74,snow
343,Telma,RU,2/7/2022 5:06,52.6983,103.7097,20.41,78,74,4.12,broken clouds
344,Namibe,AO,2/7/2022 5:06,-15.1961,12.1522,72.95,68,93,7.34,overcast clouds
345,Ovalle,CL,2/7/2022 5:01,-30.5983,-71.2003,68.72,69,0,2.57,clear sky
346,Trelew,AR,2/7/2022 5:06,-43.249,-65.3051,63.18,49,0,14.54,clear sky
347,Dingle,PH,2/7/2022 5:03,10.9995,122.6711,84.56,62,44,15.05,scattered clouds
348,Turukhansk,RU,2/7/2022 5:06,65.8167,87.9833,-16.76,98,58,3.96,broken clouds
349,Lyubech,UA,2/7/2022 5:06,51.7026,30.6569,33.06,97,100,14.45,light snow
350,Asau,RO,2/7/2022 5:06,46.4333,26.4,33.96,68,100,7.78,overcast clouds
351,Pandan,PH,2/7/2022 5:06,14.0453,124.1694,79.14,85,88,16.02,overcast clouds
352,Mount Gambier,AU,2/7/2022 5:04,-37.8333,140.7667,86.77,21,0,7.74,clear sky
353,Tulagi,SB,2/7/2022 5:06,-9.0996,160.1476,84.18,74,100,10.74,overcast clouds
354,Labuhan,ID,2/7/2022 5:06,-6.8844,112.2051,79.79,85,100,17.78,heavy intensity rain
355,Bushehr,IR,2/7/2022 5:06,28.9684,50.8385,58.59,51,0,17.72,clear sky
356,Sabha,LY,2/7/2022 5:06,27.0377,14.4283,50.4,25,63,9.4,broken clouds
357,Pacific Grove,US,2/7/2022 5:01,36.6177,-121.9166,56.62,83,0,1.99,clear sky
358,Nuuk,GL,2/7/2022 5:01,64.1835,-51.7216,9.21,85,100,6.91,light snow
359,Alice Springs,AU,2/7/2022 5:03,-23.7,133.8833,90.95,24,0,4.61,clear sky
360,Juneau,US,2/7/2022 5:06,58.3019,-134.4197,42.8,93,100,11.01,overcast clouds
361,Hovd,MN,2/7/2022 5:06,48.0056,91.6419,-5.33,71,8,3.36,clear sky
362,Kanashevo,RU,2/7/2022 5:06,55.2169,62.0634,-4.45,97,99,4.52,overcast clouds
363,Mount Isa,AU,2/7/2022 5:06,-20.7333,139.5,92.97,31,45,8.05,scattered clouds
364,Conceicao Do Araguaia,BR,2/7/2022 5:06,-8.2578,-49.2647,73.17,95,78,1.99,broken clouds
365,Ribeira Grande,PT,2/7/2022 5:06,38.5167,-28.7,60.85,83,10,17.63,clear sky
366,Yanam,IN,2/7/2022 5:06,16.7333,82.2167,81,50,72,5.46,broken clouds
367,Egvekinot,RU,2/7/2022 5:02,66.3167,-179.1667,-14.71,85,4,11.1,clear sky
368,Chiredzi,ZW,2/7/2022 5:06,-21.05,31.6667,69.44,81,27,7.14,scattered clouds
369,Eydhafushi,MV,2/7/2022 5:06,5.1033,73.0708,81.3,70,79,12.41,broken clouds
370,Nioro,GM,2/7/2022 5:06,13.35,-15.75,72.57,34,1,3.53,clear sky
371,Amga,RU,2/7/2022 5:06,60.8953,131.9608,-8.03,88,98,1.34,overcast clouds
372,Maryville,US,2/7/2022 5:02,35.7565,-83.9705,36.09,80,0,3,clear sky
373,Eirunepe,BR,2/7/2022 5:06,-6.6603,-69.8736,72.03,98,96,1.21,light rain
374,Abu Samrah,SY,2/7/2022 5:06,35.3029,37.1841,47.68,87,93,6.04,overcast clouds
375,Shakhtinsk,KZ,2/7/2022 5:06,49.71,72.5872,21.76,95,99,16.73,light snow
376,Jiuquan,CN,2/7/2022 5:06,39.7432,98.5174,17.73,71,99,4.27,overcast clouds
377,Nouadhibou,MR,2/7/2022 5:06,20.931,-17.0347,64.71,78,96,11.36,overcast clouds
378,Otradnoye,RU,2/7/2022 5:06,59.7775,30.8181,36.03,97,100,7.11,overcast clouds
379,Silanga,PH,2/7/2022 5:06,11.8181,124.8431,83.44,72,76,13.76,broken clouds
380,Teahupoo,PF,2/7/2022 5:06,-17.8333,-149.2667,76.96,77,62,20.76,light rain
381,Iqaluit,CA,2/7/2022 5:03,63.7506,-68.5145,-30.69,96,100,1.23,overcast clouds
382,Olden,NO,2/7/2022 5:06,61.8364,6.8064,36.91,98,99,4.41,overcast clouds
383,Colquechaca,BO,2/7/2022 5:06,-18.6667,-66.0167,31.12,92,99,2.95,overcast clouds
384,Gravdal,NO,2/7/2022 5:06,68.1214,13.5031,30.09,100,75,4.61,broken clouds
385,Igrim,RU,2/7/2022 5:06,63.1906,64.4162,2.01,97,100,4.76,overcast clouds
386,Manono,CD,2/7/2022 5:02,-7.3,27.4167,67.73,99,100,2.84,light rain
387,Kachiry,KZ,2/7/2022 5:06,53.0675,76.1036,13.01,79,4,12.53,clear sky
388,Namwala,ZM,2/7/2022 5:06,-15.7504,26.4384,64.18,97,100,6.06,overcast clouds
389,Rockhampton,AU,2/7/2022 5:06,-23.3833,150.5,84.09,42,40,12.66,scattered clouds
390,Ballina,AU,2/7/2022 5:06,-28.8667,153.5667,71.78,85,80,18.5,broken clouds
391,Vilhena,BR,2/7/2022 5:06,-12.7406,-60.1458,68.25,98,100,2.75,overcast clouds
392,Guaraniacu,BR,2/7/2022 5:06,-25.1008,-52.8781,59.11,69,26,4.56,scattered clouds
393,Sidney,AU,2/7/2022 5:02,-33.8679,151.2073,74.32,75,75,4,broken clouds
394,Paungde,MM,2/7/2022 5:06,18.4833,95.5,84.02,18,94,7,overcast clouds
395,Miles City,US,2/7/2022 5:06,46.4083,-105.8406,36.57,64,0,8.05,clear sky
396,College,US,2/7/2022 5:06,64.8569,-147.8028,-5.91,77,75,0,broken clouds
397,Arawa,PG,2/7/2022 5:06,-6.2132,155.5367,86.45,71,100,7.29,light rain
398,Ponta Do Sol,PT,2/7/2022 5:06,32.6667,-17.1,63.23,68,10,9.8,clear sky
399,Pizarro,CO,2/7/2022 5:06,4.9533,-77.366,76.1,85,50,1.79,light rain
400,Houma,US,2/7/2022 5:04,29.5958,-90.7195,44.6,83,17,3.58,few clouds
401,Salta,AR,2/7/2022 5:06,-24.7859,-65.4117,59.58,89,99,1.99,overcast clouds
402,Rucheng,CN,2/7/2022 5:06,32.3883,120.5553,33.96,100,100,9.51,light snow
403,Kitimat,CA,2/7/2022 5:01,54.0524,-128.6534,37.9,30,100,5.73,heavy intensity rain
404,Yulara,AU,2/7/2022 5:06,-25.2406,130.9889,94.84,16,0,12.66,clear sky
405,Uusikaupunki,FI,2/7/2022 5:06,60.8004,21.4084,23.52,99,61,4.68,broken clouds
406,Kiama,AU,2/7/2022 5:04,-34.6833,150.8667,75.38,62,40,15.99,scattered clouds
407,Mount Pleasant,US,2/7/2022 5:06,32.7941,-79.8626,48,74,100,1.01,overcast clouds
408,Timra,SE,2/7/2022 5:06,62.487,17.3257,17.31,93,100,3.44,overcast clouds
409,Namatanai,PG,2/7/2022 5:06,-3.6667,152.4333,85.01,70,100,7.92,overcast clouds
410,Garowe,SO,2/7/2022 5:06,8.4054,48.4845,68.49,76,100,15.66,overcast clouds
411,Sao Geraldo Do Araguaia,BR,2/7/2022 5:06,-6.4006,-48.555,72.01,96,25,2.95,scattered clouds
412,French Harbor,HN,2/7/2022 5:06,16.35,-86.4333,71.6,94,20,3.44,few clouds
413,El Tigre,VE,2/7/2022 5:06,8.8875,-64.2454,74.08,82,9,13.85,clear sky
414,Capao Da Canoa,BR,2/7/2022 5:06,-29.7456,-50.0097,67.42,77,0,7.29,clear sky
415,Indi,IN,2/7/2022 5:06,17.1667,75.9667,81.05,40,49,6.29,scattered clouds
416,Ust-Kuyga,RU,2/7/2022 5:06,70.0167,135.6,-36.44,99,99,4.09,overcast clouds
417,Aden,YE,2/7/2022 5:06,12.7794,45.0367,77.27,67,94,9.08,overcast clouds
418,Snezhnogorsk,RU,2/7/2022 5:06,69.1933,33.2531,2.98,96,47,9.4,scattered clouds
419,Guerrero Negro,MX,2/7/2022 5:06,27.9769,-114.0611,59.52,62,0,2.53,clear sky
420,Plainview,US,2/7/2022 5:06,40.7765,-73.4673,33.26,78,100,4.61,overcast clouds
421,Mareeba,AU,2/7/2022 5:06,-17,145.4333,84.43,70,50,6.08,scattered clouds
422,Xichang,CN,2/7/2022 5:06,27.8964,102.2634,51.98,62,72,3.27,broken clouds
423,Anadyr,RU,2/7/2022 5:06,64.75,177.4833,-14.3,76,0,2.24,clear sky
424,Andenes,NO,2/7/2022 5:03,69.3143,16.1194,31.98,74,75,11.5,broken clouds
425,Yar-Sale,RU,2/7/2022 5:06,66.8333,70.8333,-8,99,48,10,scattered clouds
426,Loukhi,RU,2/7/2022 5:06,66.0764,33.0381,14.36,95,100,8.99,light snow
427,Doka,SD,2/7/2022 5:06,13.5167,35.7667,65.05,40,1,7.96,clear sky
428,Ouahigouya,BF,2/7/2022 5:06,13.5828,-2.4216,63.95,15,0,10.71,clear sky
429,Ventersburg,ZA,2/7/2022 5:06,-28.0856,27.1381,61,79,39,3.91,scattered clouds
430,Morehead,US,2/7/2022 5:06,37.2711,-87.1764,28.11,96,0,0,clear sky
431,Port Lincoln,AU,2/7/2022 5:06,-34.7333,135.8667,79.57,47,1,18.39,clear sky
432,Poum,NC,2/7/2022 5:06,-20.2333,164.0167,81.1,87,100,28.74,light rain
433,Ust-Kalmanka,RU,2/7/2022 5:06,52.1207,83.305,12.52,81,23,3.91,few clouds
434,Half Moon Bay,US,2/7/2022 5:06,37.4636,-122.4286,57,76,100,9.22,mist
435,Bambanglipuro,ID,2/7/2022 5:06,-7.95,110.2833,84.94,66,100,4.76,overcast clouds
436,Vila Franca Do Campo,PT,2/7/2022 5:06,37.7167,-25.4333,59.2,80,20,11.74,few clouds
437,Largo,US,2/7/2022 5:04,27.9095,-82.7873,60.01,91,100,1.01,mist
438,Uhlove,UA,2/7/2022 5:06,44.8215,33.6045,43.57,83,39,15.77,scattered clouds
439,Derzhavinsk,KZ,2/7/2022 5:06,51.1,66.3167,24.1,94,100,15.61,overcast clouds
440,Kyren,RU,2/7/2022 5:06,51.6828,102.1408,22.5,75,77,1.34,broken clouds
441,Ous,RU,2/7/2022 5:06,60.9058,61.5186,1.2,100,100,3.87,overcast clouds
442,Ambilobe,MG,2/7/2022 5:06,-13.2,49.05,79.12,82,28,2.55,scattered clouds
443,Kalanguy,RU,2/7/2022 5:06,51.0167,116.5167,10.98,86,73,3.22,broken clouds
444,Voyvozh,RU,2/7/2022 5:06,62.892,54.9635,12.31,88,100,8.9,overcast clouds
445,Sao Jose Da Coroa Grande,BR,2/7/2022 5:06,-8.8978,-35.1478,79.3,71,70,4.54,broken clouds
446,Cayenne,GF,2/7/2022 5:06,4.9333,-52.3333,80.1,87,75,4,broken clouds
447,Gizo,SB,2/7/2022 5:06,-8.103,156.8419,85.3,72,100,10.94,light rain
448,East London,ZA,2/7/2022 5:02,-33.0153,27.9116,73.35,78,94,8.12,overcast clouds
449,Sarramea,NC,2/7/2022 5:06,-21.6421,165.8452,77.92,84,85,11.1,overcast clouds
450,Sabang,ID,2/7/2022 5:06,5.8933,95.3214,79.45,79,99,11.01,overcast clouds
451,La Ronge,CA,2/7/2022 5:06,55.1001,-105.2842,26.33,95,93,5.1,overcast clouds
452,San Patricio,US,2/7/2022 5:06,28.017,-97.5169,55.38,83,100,9.01,overcast clouds
453,Rapu-Rapu,PH,2/7/2022 5:06,13.1866,124.1256,81.48,76,85,16.13,overcast clouds
454,Nouakchott,MR,2/7/2022 5:06,18.0858,-15.9785,62.53,49,26,9.01,scattered clouds
455,Tonaya,MX,2/7/2022 5:06,19.7833,-103.9667,64.89,51,84,1.12,broken clouds
456,San Jose,US,2/7/2022 5:06,37.3394,-121.895,56.91,61,0,0,clear sky
457,Sanghar,PK,2/7/2022 5:06,26.0466,68.9481,62.67,33,0,5.5,clear sky
458,Solnechnyy,RU,2/7/2022 5:06,50.7214,136.6319,5.99,89,100,3.53,overcast clouds
459,Saint Anthony,US,2/7/2022 5:02,45.0205,-93.218,7.83,73,0,1.99,clear sky
460,Berlevag,NO,2/7/2022 5:03,70.8578,29.0864,19.4,84,64,18.43,broken clouds
461,Conakry,GN,2/7/2022 5:06,9.538,-13.6773,76.5,79,3,5.79,clear sky
462,Jam Sahib,PK,2/7/2022 5:06,26.2958,68.6292,62.62,19,1,5.44,clear sky
463,Khobi,GE,2/7/2022 5:06,42.3156,41.8987,32.34,94,83,5.7,broken clouds
464,Anage,BR,2/7/2022 5:06,-14.6122,-41.1356,69.33,90,100,1.92,overcast clouds
465,Upata,VE,2/7/2022 5:07,8.0086,-62.3989,69.12,96,59,4.9,broken clouds
466,Batticaloa,LK,2/7/2022 5:07,7.7102,81.6924,81,73,49,10.96,scattered clouds
467,Bognor Regis,GB,2/7/2022 5:07,50.7821,-0.6798,41,90,5,12.93,clear sky
468,Penzance,GB,2/7/2022 5:07,50.1186,-5.5371,49.21,86,100,5.32,overcast clouds
469,Lamu,KE,2/7/2022 5:07,-2.2717,40.902,80.82,80,100,13.94,overcast clouds
470,Capreol,CA,2/7/2022 5:07,46.706,-80.9225,25.56,96,100,5.75,overcast clouds
471,Oranjestad,AW,2/7/2022 5:07,12.524,-70.027,78.75,78,20,12.66,few clouds
472,Cabo San Lucas,MX,2/7/2022 5:07,22.8909,-109.9124,63.95,67,0,5.12,clear sky
473,The Valley,AI,2/7/2022 5:07,18.217,-63.0578,77.09,68,91,22.1,overcast clouds
474,Petauke,ZM,2/7/2022 5:07,-14.2426,31.3253,62.83,95,64,3.29,broken clouds
475,Chegdomyn,RU,2/7/2022 5:07,51.1167,133.0167,3.83,83,100,2.15,overcast clouds
476,Durham,US,2/7/2022 5:05,36.0335,-78.8664,38.17,74,100,1.01,overcast clouds
477,Daru,PG,2/7/2022 5:07,-9.0763,143.2092,83.53,77,98,5.06,overcast clouds
478,Nha Trang,VN,2/7/2022 5:06,12.25,109.1833,84.2,67,88,8.14,overcast clouds
479,Conde,BR,2/7/2022 5:07,-7.2597,-34.9075,74.66,88,20,3.44,few clouds
480,Tessalit,ML,2/7/2022 5:07,20.1986,1.0114,58.64,17,0,6.33,clear sky
481,Badiraguato,MX,2/7/2022 5:07,25.3667,-107.5167,56.25,54,0,3.6,clear sky
482,Troitsko-Pechorsk,RU,2/7/2022 5:07,62.7084,56.1964,9.25,91,100,6.91,overcast clouds
483,Batagay-Alyta,RU,2/7/2022 5:07,67.8006,130.4114,-21.44,94,100,2.24,overcast clouds
484,Bolu,TR,2/7/2022 5:07,40.6667,31.5833,24.28,91,69,5.7,broken clouds
485,Englewood,US,2/7/2022 5:05,39.6478,-104.9878,31.05,62,0,1.01,clear sky
486,Nurota,UZ,2/7/2022 5:07,40.5614,65.6886,35.69,76,98,4.9,overcast clouds
487,San Policarpo,PH,2/7/2022 5:05,12.1791,125.5072,80.71,80,70,17.31,broken clouds
488,Neiafu,TO,2/7/2022 5:07,-18.65,-173.9833,75.88,88,100,8.05,overcast clouds
489,Matara,LK,2/7/2022 5:07,5.9485,80.5353,86.97,55,96,1.12,light rain
490,Jiwani,PK,2/7/2022 5:07,25.05,61.7417,71.73,66,0,6.71,clear sky
491,Tungor,RU,2/7/2022 5:07,53.3808,142.9564,4.46,94,100,24.09,light snow
492,Reriutaba,BR,2/7/2022 5:07,-4.1417,-40.5822,73.4,85,26,2.37,scattered clouds
493,Katima Mulilo,NA,2/7/2022 5:07,-17.5,24.2667,64.9,93,93,5.97,overcast clouds
494,Honiara,SB,2/7/2022 5:07,-9.4333,159.95,85.23,73,100,8.32,light rain
495,Zalantun,CN,2/7/2022 5:02,48,122.7167,18.59,59,10,5.88,clear sky
496,Weihe,CN,2/7/2022 5:07,32.9952,105.3247,33.84,73,100,3.71,light snow
497,Portsmouth,GB,2/7/2022 5:02,50.799,-1.0913,40.98,89,5,3,clear sky
498,High Level,CA,2/7/2022 5:03,58.5169,-117.136,33.75,81,55,7.58,broken clouds
499,Hofn,IS,2/7/2022 5:07,64.2539,-15.2082,32.81,93,100,31.09,heavy snow
500,Camacha,PT,2/7/2022 5:07,33.0833,-16.3333,59.76,67,40,13.8,scattered clouds
501,Sobolevo,RU,2/7/2022 5:07,54.4299,31.8996,29.86,95,100,14.92,light snow
502,Talaya,RU,2/7/2022 5:07,61.3833,152.75,-20.25,85,28,0.63,scattered clouds
503,West Fargo,US,2/7/2022 5:07,46.875,-96.9004,1.4,75,40,5.75,scattered clouds
504,Teberda,RU,2/7/2022 5:07,43.4456,41.7448,15.21,69,100,8.61,overcast clouds
505,Jackson,US,2/7/2022 5:07,42.4165,-122.8345,52,55,0,3.44,clear sky
506,Gladstone,AU,2/7/2022 5:04,-23.85,151.25,84.78,51,40,12.66,scattered clouds
507,Zykovo,RU,2/7/2022 5:07,55.9519,93.1461,21.99,74,74,3.96,broken clouds
508,Roswell,US,2/7/2022 5:02,34.0232,-84.3616,43.72,56,40,1.99,scattered clouds
509,Concepcion,CL,2/7/2022 5:06,-36.827,-73.0498,60.6,82,0,4.61,clear sky
510,Shieli,KZ,2/7/2022 5:07,44.1667,66.75,31.12,81,41,11.36,scattered clouds
511,Rozhyshche,UA,2/7/2022 5:07,50.9154,25.2691,38.12,83,100,16.73,overcast clouds
512,Leningradskiy,RU,2/7/2022 5:07,69.3833,178.4167,-28.39,100,62,3.58,broken clouds
513,Mbouda,CM,2/7/2022 5:07,5.6258,10.2552,60.08,40,15,1.68,few clouds
514,Uvat,RU,2/7/2022 5:07,59.1433,68.8953,11.08,87,100,8.79,overcast clouds
515,Santa Maria Del Oro,MX,2/7/2022 5:07,25.9333,-105.3667,45.03,38,4,3.58,clear sky
516,Camocim,BR,2/7/2022 5:07,-2.9022,-40.8411,75.4,89,26,7.43,scattered clouds
517,Baturite,BR,2/7/2022 5:07,-4.3286,-38.8847,71.67,91,22,1.16,few clouds
518,Tazmalt,DZ,2/7/2022 5:07,36.3868,4.3989,45.7,95,16,1.23,few clouds
519,Vangaindrano,MG,2/7/2022 5:07,-23.35,47.6,77.61,94,100,7.16,light rain
520,Walvis Bay,NA,2/7/2022 5:07,-22.9575,14.5053,69.1,79,82,6.29,broken clouds
521,Omboue,GA,2/7/2022 5:07,-1.5746,9.2618,76.69,89,78,5.23,broken clouds
522,Ileza,RU,2/7/2022 5:07,61.0533,43.9002,-2.42,99,84,5.06,broken clouds
523,Beian,NO,2/7/2022 5:07,63.6559,9.5683,41.09,75,75,26.46,broken clouds
524,Seymchan,RU,2/7/2022 5:07,62.8833,152.4333,-28.08,95,24,0.85,few clouds
525,Ulladulla,AU,2/7/2022 5:07,-35.35,150.4667,72.09,60,24,13.15,few clouds
526,Arman,RU,2/7/2022 5:07,59.7,150.1667,14.02,79,79,6.04,broken clouds
527,Xuanwu,CN,2/7/2022 5:07,32.069,118.8138,32.81,100,100,9.89,snow
528,Chongwe,ZM,2/7/2022 5:07,-15.3292,28.682,62.92,93,55,2.24,broken clouds
529,Huntley,US,2/7/2022 5:04,42.1681,-88.4281,30.15,88,89,3,overcast clouds
530,Tarko-Sale,RU,2/7/2022 5:07,64.9225,77.785,-19.8,100,82,4.43,broken clouds
531,Kita,ML,2/7/2022 5:07,13.0349,-9.4895,67.14,14,0,4.81,clear sky
532,Hamilton,US,2/7/2022 5:03,39.1834,-84.5333,29.59,88,0,0,mist
533,Adrar,MR,2/7/2022 5:07,20.5022,-10.0711,61.63,11,2,10.09,clear sky
534,Charters Towers,AU,2/7/2022 5:07,-20.1,146.2667,81.81,47,99,9.13,overcast clouds
535,Kavaratti,IN,2/7/2022 5:07,10.5669,72.642,78.01,67,11,7.85,few clouds
536,Eufaula,US,2/7/2022 5:07,31.8913,-85.1455,47.86,73,100,5.37,overcast clouds
537,Kidal,ML,2/7/2022 5:07,18.4411,1.4078,59.65,16,0,9.91,clear sky
538,Quatre Cocos,MU,2/7/2022 5:07,-20.2078,57.7625,82.09,77,97,10.22,overcast clouds
539,Rincon,US,2/7/2022 5:07,32.296,-81.2354,45.86,90,100,1.01,overcast clouds
540,Kelo,TD,2/7/2022 5:07,9.3086,15.8066,67.32,25,17,5.12,few clouds
541,Mutsu,JP,2/7/2022 5:07,41.2894,141.2169,32,80,75,8.05,broken clouds
542,Aryanah,TN,2/7/2022 5:07,36.8601,10.1934,48.96,84,2,11.81,clear sky
543,Inuvik,CA,2/7/2022 5:02,68.3499,-133.7218,-23.01,95,100,16.75,overcast clouds
544,Baherden,TM,2/7/2022 5:07,38.4362,57.4316,39.85,63,31,8.12,scattered clouds
